user_id,age,gender,occupation,productivity_score
1814,41,Other,Software Engineer,6.6
1815,35,Male,Data Analyst,4.4
1816,43,Male,Student,3.7
1817,23,Male,Data Analyst,5.6
1818,44,Female,Software Engineer,8.7
1819,24,Female,Student,8.9
1820,22,Male,Student,7.1
1821,16,Female,Software Engineer,7.9
1822,18,Male,Marketing Specialist,3.8
1823,28,Female,Designer,7.0
1824,43,Female,Software Engineer,7.5
1825,40,Female,Student,4.4
1826,43,Male,Other,9.0
1827,32,Other,Designer,4.3
1828,40,Female,Software Engineer,5.1
1829,39,Male,Student,7.2
1830,16,Female,Other,7.3
1831,21,Male,Student,7.8
1832,36,Female,Marketing Specialist,3.8
1833,21,Male,Other,8.8
1834,41,Female,Data Analyst,6.6
1835,27,Female,Other,6.2
1836,28,Male,Designer,9.7
1837,28,Male,Other,8.0
1838,44,Male,Student,3.8
1839,30,Male,Student,8.1
1840,36,Male,Data Analyst,3.6
1841,31,Female,Other,3.2
1842,37,Male,Student,5.7
1843,36,Male,Student,9.8
1844,26,Female,Software Engineer,4.2
1845,43,Male,Marketing Specialist,7.6
1846,20,Female,Designer,4.2
1847,19,Female,Marketing Specialist,7.9
1848,18,Female,Other,6.4
1849,34,Female,Marketing Specialist,7.6
1850,35,Female,Software Engineer,4.4
1851,40,Male,Marketing Specialist,8.1
1852,33,Male,Data Analyst,9.8
1853,30,Male,Software Engineer,7.5
1854,24,Female,Data Analyst,6.4
1855,32,Male,Other,9.3
1856,29,Female,Software Engineer,3.1
1857,30,Other,Other,8.0
1858,16,Female,Other,9.0
1859,36,Female,Marketing Specialist,3.4
1860,37,Male,Data Analyst,6.1
1861,37,Female,Other,4.4
1862,18,Female,Data Analyst,6.9
1863,31,Male,Data Analyst,7.4
1864,38,Male,Software Engineer,5.1
1865,40,Female,Student,6.1
1866,26,Female,Marketing Specialist,4.9
1867,27,Female,Other,5.5
1868,25,Female,Data Analyst,4.1
1869,31,Female,Designer,9.0
1870,23,Female,Student,3.1
1871,21,Male,Other,9.0
1872,27,Male,Designer,6.9
1873,39,Male,Marketing Specialist,5.3
1874,43,Female,Marketing Specialist,7.9
1875,36,Female,Data Analyst,6.5
1876,23,Female,Data Analyst,6.4
1877,41,Male,Other,3.7
1878,43,Female,Software Engineer,5.6
1879,19,Female,Student,4.6
1880,41,Female,Other,3.1
1881,23,Female,Student,5.4
1882,41,Male,Data Analyst,3.6
1883,43,Female,Marketing Specialist,4.7
1884,33,Male,Data Analyst,3.6
1885,43,Male,Marketing Specialist,3.7
1886,43,Female,Other,4.4
1887,20,Female,Marketing Specialist,9.8
1888,24,Female,Data Analyst,3.0
1889,19,Female,Student,7.3
1890,42,Female,Student,4.0
1891,37,Female,Designer,9.3
1892,32,Female,Marketing Specialist,3.6
1893,24,Male,Marketing Specialist,9.5
1894,16,Male,Student,7.2
1895,36,Male,Other,3.0
1896,35,Male,Other,9.1
1897,28,Male,Other,6.5
1898,43,Male,Designer,4.8
1899,31,Male,Software Engineer,8.2
1900,44,Other,Student,9.3
1901,28,Male,Designer,6.3
1902,29,Female,Student,5.1
1903,18,Male,Marketing Specialist,8.4
1904,44,Female,Student,7.6
1905,21,Male,Student,9.0
1906,33,Male,Software Engineer,7.7
1907,34,Female,Data Analyst,4.7
1908,20,Male,Designer,9.3
1909,30,Male,Student,3.7
1910,40,Male,Student,4.8
1911,17,Male,Software Engineer,6.5
1912,25,Male,Student,6.8
1913,39,Male,Student,3.1
1914,33,Female,Student,8.3
1915,42,Female,Student,5.5
1916,28,Female,Software Engineer,5.8
1917,20,Male,Designer,8.5
1918,38,Female,Designer,5.6
1919,39,Male,Student,3.3
1920,16,Male,Student,4.2
1921,37,Female,Student,9.5
1922,16,Male,Other,3.5
1923,33,Male,Data Analyst,5.4
1924,30,Female,Designer,6.4
1925,32,Female,Other,6.4
1926,26,Female,Marketing Specialist,3.0
1927,36,Female,Data Analyst,6.4
1928,41,Other,Student,5.6
1929,40,Male,Software Engineer,9.6
1930,37,Male,Designer,4.1
1931,42,Male,Marketing Specialist,5.4
1932,42,Male,Data Analyst,5.9
1933,32,Male,Designer,5.7
1934,28,Female,Student,7.5
1935,16,Female,Software Engineer,4.5
1936,17,Female,Data Analyst,4.5
1937,24,Male,Student,8.0
1938,18,Female,Other,6.4
1939,16,Female,Student,5.8
1940,36,Female,Student,4.2
1941,31,Male,Data Analyst,4.3
1942,38,Female,Data Analyst,3.1
1943,21,Male,Other,3.6
1944,43,Male,Student,6.8
1945,32,Male,Student,9.1
1946,20,Female,Student,5.0
1947,20,Female,Student,5.2
1948,21,Male,Student,3.8
1949,18,Male,Designer,5.6
1950,36,Male,Student,3.3
1951,38,Male,Software Engineer,9.2
1952,20,Male,Data Analyst,7.6
1953,36,Male,Software Engineer,9.7
1954,20,Female,Designer,9.0
1955,25,Male,Other,6.2
1956,25,Male,Designer,6.5
1957,34,Male,Marketing Specialist,4.3
1958,32,Female,Marketing Specialist,6.1
1959,36,Female,Marketing Specialist,9.1
1960,29,Female,Student,3.3
1961,24,Male,Student,8.9
1962,29,Female,Designer,5.3
1963,16,Male,Software Engineer,9.1
1964,34,Female,Other,9.4
1965,28,Female,Software Engineer,7.6
1966,28,Female,Software Engineer,7.5
1967,19,Female,Software Engineer,6.1
1968,16,Female,Other,8.7
1969,32,Male,Marketing Specialist,9.5
1970,23,Female,Software Engineer,8.3
1971,17,Male,Other,7.2
1972,43,Female,Other,7.1
1973,23,Male,Student,8.8
1974,22,Male,Other,6.7
1975,41,Male,Marketing Specialist,8.5
1976,41,Male,Software Engineer,6.5
1977,17,Female,Other,3.4
1978,37,Female,Student,5.6
1979,37,Male,Other,6.0
1980,18,Male,Data Analyst,4.0
1981,42,Female,Data Analyst,3.7
1982,33,Male,Data Analyst,6.6
1983,27,Female,Other,3.6
1984,16,Female,Marketing Specialist,5.1
1985,37,Female,Software Engineer,8.1
1986,27,Female,Designer,9.6
1987,20,Male,Designer,7.9
1988,42,Female,Designer,9.7
1989,40,Male,Marketing Specialist,7.7
1990,32,Male,Student,5.0
1991,31,Female,Student,7.6
1992,30,Male,Student,7.8
1993,38,Female,Data Analyst,5.5
1994,30,Female,Data Analyst,3.1
1995,20,Female,Other,7.8
1996,36,Female,Designer,3.1
1997,29,Male,Other,7.3
1998,17,Male,Designer,4.1
1999,26,Female,Data Analyst,6.8
2000,34,Male,Software Engineer,6.4
2001,22,Female,Student,3.1
2002,21,Female,Other,5.5
2003,43,Female,Student,7.1
2004,17,Male,Student,8.8
2005,21,Male,Student,9.0
2006,33,Male,Data Analyst,6.3
2007,17,Male,Student,8.0
2008,33,Female,Data Analyst,5.2
2009,30,Male,Student,5.3
2010,42,Male,Data Analyst,4.3
2011,34,Male,Student,6.8
2012,17,Female,Marketing Specialist,5.1
2013,35,Female,Designer,3.6
2014,40,Male,Student,7.7
2015,21,Male,Marketing Specialist,7.8
2016,16,Male,Software Engineer,5.4
2017,39,Male,Data Analyst,3.5
2018,30,Female,Software Engineer,5.9
2019,43,Female,Other,6.0
2020,38,Male,Data Analyst,7.5
2021,25,Male,Designer,5.1
2022,34,Other,Marketing Specialist,7.6
2023,32,Male,Designer,8.9
2024,20,Female,Other,4.6
2025,44,Male,Student,9.7
2026,19,Female,Designer,5.6
2027,25,Male,Designer,4.8
2028,39,Female,Student,5.9
2029,32,Other,Data Analyst,3.6
2030,25,Male,Student,3.9
2031,32,Male,Marketing Specialist,5.8
2032,43,Male,Designer,8.2
2033,35,Male,Student,9.1
2034,39,Male,Other,7.5
2035,20,Male,Other,3.7
2036,17,Female,Designer,7.6
2037,21,Male,Marketing Specialist,7.3
2038,36,Male,Software Engineer,8.5
2039,17,Female,Marketing Specialist,8.6
2040,28,Male,Student,8.9
2041,26,Female,Student,5.8
2042,26,Male,Student,7.7
2043,31,Female,Designer,4.8
2044,26,Female,Other,9.8
2045,34,Female,Data Analyst,4.2
2046,30,Other,Other,3.1
2047,40,Male,Data Analyst,4.0
2048,38,Other,Data Analyst,8.3
2049,38,Male,Other,6.0
2050,31,Male,Designer,6.0
2051,26,Male,Marketing Specialist,9.5
2052,37,Female,Data Analyst,9.3
2053,31,Male,Software Engineer,5.1
2054,23,Female,Other,4.4
2055,19,Female,Other,8.8
2056,23,Female,Student,9.2
2057,19,Female,Marketing Specialist,6.7
2058,39,Male,Student,7.3
2059,40,Male,Other,4.7
2060,18,Male,Other,8.4
2061,18,Male,Data Analyst,7.3
2062,42,Male,Marketing Specialist,6.4
2063,44,Male,Student,3.4
2064,33,Male,Software Engineer,9.2
2065,44,Other,Data Analyst,7.2
2066,41,Female,Other,4.3
2067,34,Male,Data Analyst,7.1
2068,34,Female,Software Engineer,7.6
2069,36,Male,Other,6.6
2070,20,Male,Software Engineer,7.9
2071,33,Female,Student,7.0
2072,43,Female,Data Analyst,9.4
2073,25,Male,Designer,3.4
2074,44,Other,Data Analyst,3.7
2075,37,Female,Student,4.2
2076,36,Female,Marketing Specialist,7.7
2077,21,Female,Marketing Specialist,7.4
2078,16,Female,Student,9.1
2079,20,Male,Other,8.0
2080,24,Male,Marketing Specialist,6.5
2081,27,Male,Software Engineer,9.7
2082,41,Male,Marketing Specialist,4.8
2083,29,Female,Marketing Specialist,8.7
2084,17,Male,Student,5.9
2085,32,Other,Other,7.4
2086,29,Female,Student,7.9
2087,41,Female,Marketing Specialist,7.3
2088,28,Female,Designer,4.0
2089,42,Female,Marketing Specialist,6.0
2090,24,Male,Student,6.8
2091,41,Female,Student,8.8
2092,40,Male,Student,6.0
2093,30,Female,Student,9.2
2094,40,Male,Software Engineer,6.0
2095,37,Female,Student,6.7
2096,30,Female,Software Engineer,8.4
2097,39,Male,Software Engineer,7.0
2098,26,Male,Student,9.5
2099,31,Other,Designer,7.5
2100,44,Female,Data Analyst,6.6
2101,32,Female,Student,3.2
2102,41,Female,Marketing Specialist,5.8
2103,19,Male,Designer,5.0
2104,16,Male,Designer,8.1
2105,23,Male,Marketing Specialist,4.4
2106,32,Female,Data Analyst,4.4
2107,18,Male,Designer,4.3
2108,44,Female,Software Engineer,3.9
2109,35,Female,Data Analyst,5.1
2110,30,Female,Other,9.0
2111,30,Female,Marketing Specialist,8.3
2112,39,Other,Data Analyst,8.0
2113,37,Male,Student,8.4
2114,29,Female,Data Analyst,4.8
2115,41,Female,Software Engineer,9.0
2116,43,Female,Student,3.9
2117,38,Female,Student,5.3
2118,29,Male,Marketing Specialist,7.0
2119,39,Male,Marketing Specialist,3.7
2120,17,Female,Data Analyst,8.0
2121,28,Male,Designer,5.6
2122,41,Female,Student,8.3
2123,29,Female,Student,6.4
2124,42,Male,Student,4.2
2125,39,Female,Marketing Specialist,8.0
2126,34,Male,Student,4.7
2127,22,Female,Student,6.3
2128,18,Female,Designer,3.5
2129,30,Female,Data Analyst,7.2
2130,38,Male,Software Engineer,7.5
2131,29,Male,Student,5.6
2132,26,Female,Software Engineer,9.5
2133,30,Female,Marketing Specialist,8.9
2134,43,Female,Data Analyst,7.8
2135,28,Male,Other,7.9
2136,33,Male,Data Analyst,4.7
2137,41,Male,Student,7.5
2138,21,Female,Designer,4.3
2139,18,Male,Data Analyst,4.0
2140,34,Male,Student,9.8
2141,30,Female,Student,7.2
2142,40,Male,Software Engineer,5.9
2143,38,Other,Data Analyst,5.0
2144,20,Female,Student,7.1
2145,43,Female,Software Engineer,3.3
2146,25,Male,Student,3.6
2147,22,Male,Other,3.2
2148,40,Female,Software Engineer,6.4
2149,32,Female,Software Engineer,7.1
2150,22,Female,Student,3.4
2151,37,Male,Marketing Specialist,7.9
2152,41,Female,Marketing Specialist,4.6
2153,27,Female,Designer,7.7
2154,40,Female,Marketing Specialist,9.7
2155,32,Female,Software Engineer,7.7
2156,28,Female,Designer,9.0
2157,35,Female,Student,9.4
2158,40,Male,Data Analyst,6.3
2159,19,Female,Other,7.8
2160,25,Male,Other,8.8
2161,18,Male,Software Engineer,5.4
2162,24,Male,Software Engineer,4.8
2163,28,Male,Designer,9.4
2164,33,Male,Student,7.9
2165,30,Male,Student,4.5
2166,19,Female,Software Engineer,6.1
2167,30,Female,Student,8.4
2168,37,Male,Student,6.7
2169,17,Female,Marketing Specialist,7.4
2170,30,Female,Student,8.1
2171,23,Male,Other,7.2
2172,23,Male,Other,6.7
2173,32,Female,Student,8.1
2174,27,Female,Other,7.9
2175,34,Female,Student,7.3
2176,25,Male,Marketing Specialist,5.4
2177,24,Male,Student,5.8
2178,20,Male,Software Engineer,9.6
2179,21,Male,Student,3.8
2180,35,Male,Student,4.8
2181,41,Male,Other,6.3
2182,17,Female,Data Analyst,8.7
2183,42,Female,Student,4.1
2184,39,Male,Student,4.9
2185,42,Female,Marketing Specialist,3.4
2186,28,Male,Other,7.8
2187,21,Male,Marketing Specialist,4.6
2188,20,Male,Student,5.6
2189,40,Female,Other,6.0
2190,16,Other,Software Engineer,9.1
2191,36,Female,Other,5.8
2192,37,Male,Software Engineer,4.0
2193,36,Female,Marketing Specialist,6.6
2194,21,Male,Marketing Specialist,9.5
2195,21,Female,Student,7.1
2196,38,Female,Software Engineer,9.7
2197,31,Male,Marketing Specialist,8.7
2198,19,Female,Software Engineer,3.2
2199,26,Female,Marketing Specialist,7.5
2200,39,Male,Other,5.0
2201,38,Female,Student,6.8
2202,24,Male,Data Analyst,4.9
2203,38,Female,Other,5.4
2204,18,Female,Designer,9.3
2205,34,Female,Student,4.4
2206,23,Female,Designer,8.9
2207,20,Female,Marketing Specialist,3.2
2208,19,Male,Data Analyst,3.6
2209,39,Female,Data Analyst,8.8
2210,21,Male,Marketing Specialist,7.3
2211,17,Female,Marketing Specialist,8.1
2212,35,Male,Software Engineer,4.4
2213,43,Male,Marketing Specialist,6.7
2214,26,Female,Student,8.0
2215,19,Male,Marketing Specialist,7.3
2216,30,Female,Student,6.2
2217,21,Male,Marketing Specialist,9.5
2218,37,Male,Software Engineer,7.6
2219,32,Female,Student,9.2
2220,39,Male,Student,8.0
2221,21,Male,Student,8.0
2222,34,Female,Other,3.5
2223,40,Male,Software Engineer,5.4
2224,17,Female,Designer,8.8
2225,30,Male,Student,4.6
2226,26,Male,Other,3.8
2227,23,Female,Other,5.2
2228,41,Male,Other,4.5
2229,34,Male,Marketing Specialist,9.3
2230,28,Male,Other,8.9
2231,27,Male,Marketing Specialist,6.4
2232,20,Female,Designer,3.4
2233,21,Male,Software Engineer,7.9
2234,41,Female,Data Analyst,7.2
2235,37,Female,Marketing Specialist,9.6
2236,19,Male,Other,6.8
2237,34,Female,Other,5.3
2238,35,Male,Student,6.5
2239,16,Other,Other,9.7
2240,35,Male,Software Engineer,7.7
2241,32,Female,Student,7.6
2242,27,Female,Student,4.6
2243,30,Male,Other,8.1
2244,16,Female,Student,8.1
2245,41,Female,Marketing Specialist,5.2
2246,29,Male,Software Engineer,6.3
2247,21,Male,Student,5.0
2248,20,Female,Marketing Specialist,4.8
2249,26,Female,Software Engineer,3.2
2250,19,Other,Other,4.9
2251,28,Female,Student,6.8
2252,26,Female,Software Engineer,3.0
2253,18,Female,Other,4.9
2254,16,Male,Designer,9.0
2255,21,Male,Data Analyst,7.0
2256,33,Female,Software Engineer,7.1
2257,39,Female,Data Analyst,5.7
2258,25,Male,Software Engineer,7.6
2259,20,Male,Data Analyst,4.3
2260,38,Female,Designer,8.6
2261,25,Female,Student,3.8
2262,27,Male,Marketing Specialist,7.5
2263,17,Male,Data Analyst,5.3
2264,28,Male,Designer,8.1
2265,23,Male,Data Analyst,6.7
2266,17,Male,Student,6.1
2267,35,Male,Data Analyst,4.2
2268,16,Female,Designer,7.3
2269,20,Male,Other,9.6
2270,24,Female,Designer,8.6
2271,32,Female,Student,3.4
2272,24,Male,Student,5.6
2273,26,Female,Other,9.3
2274,30,Male,Student,6.4
2275,39,Female,Student,7.5
2276,21,Male,Other,9.2
2277,38,Female,Data Analyst,8.9
2278,18,Female,Other,6.4
2279,32,Male,Designer,6.0
2280,20,Male,Student,5.3
2281,43,Female,Data Analyst,7.9
2282,27,Female,Designer,5.0
2283,33,Male,Student,4.7
2284,29,Female,Other,5.4
2285,36,Male,Designer,4.2
2286,39,Female,Data Analyst,7.7
2287,26,Male,Student,7.2
2288,24,Female,Student,6.3
2289,17,Male,Other,5.7
2290,27,Male,Designer,9.2
2291,18,Male,Data Analyst,3.2
2292,18,Male,Software Engineer,8.2
2293,16,Female,Student,9.1
2294,23,Male,Student,6.0
2295,37,Female,Data Analyst,6.7
2296,43,Male,Software Engineer,9.4
2297,44,Male,Student,4.4
2298,23,Male,Other,6.5
2299,26,Male,Marketing Specialist,6.2
2300,24,Male,Marketing Specialist,4.8
2301,20,Male,Other,8.6
2302,29,Female,Data Analyst,9.1
2303,43,Male,Software Engineer,8.3
2304,18,Female,Software Engineer,4.3
2305,36,Female,Student,3.6
2306,20,Male,Student,7.1
2307,20,Male,Designer,3.4
2308,34,Other,Software Engineer,7.6
2309,42,Female,Other,6.6
2310,29,Female,Designer,7.5
2311,41,Male,Marketing Specialist,7.0
2312,19,Female,Designer,5.9
2313,40,Female,Student,4.4
2314,28,Female,Other,5.1
2315,25,Other,Student,6.6
2316,40,Male,Designer,7.4
2317,33,Male,Data Analyst,8.3
2318,23,Female,Software Engineer,8.2
2319,23,Female,Other,9.6
2320,22,Male,Data Analyst,4.9
2321,23,Male,Designer,3.5
2322,29,Male,Software Engineer,5.4
2323,34,Male,Student,8.1
2324,44,Female,Data Analyst,6.0
2325,21,Female,Data Analyst,8.6
2326,16,Male,Designer,6.7
2327,38,Male,Marketing Specialist,9.3
2328,30,Male,Designer,9.4
2329,16,Male,Data Analyst,3.5
2330,40,Female,Software Engineer,6.1
2331,32,Other,Marketing Specialist,7.1
2332,16,Female,Designer,4.7
2333,30,Male,Other,5.8
2334,38,Female,Designer,7.6
2335,17,Female,Data Analyst,4.5
2336,29,Female,Data Analyst,7.1
2337,36,Male,Student,7.7
2338,23,Male,Designer,3.6
2339,23,Male,Data Analyst,6.4
2340,34,Male,Other,4.8
2341,22,Male,Student,7.9
2342,34,Male,Marketing Specialist,4.3
2343,21,Female,Student,9.1
2344,21,Female,Marketing Specialist,5.9
2345,18,Male,Other,4.3
2346,22,Male,Designer,6.0
2347,34,Female,Student,5.8
2348,23,Female,Data Analyst,5.9
2349,25,Female,Data Analyst,7.0
2350,35,Other,Data Analyst,6.5
2351,30,Female,Designer,4.0
2352,30,Other,Marketing Specialist,3.4
2353,44,Male,Other,8.0
2354,16,Male,Data Analyst,6.8
2355,35,Male,Student,5.4
2356,22,Male,Data Analyst,8.5
2357,42,Male,Designer,5.6
2358,19,Female,Other,8.4
2359,44,Female,Student,5.1
2360,21,Female,Other,3.5
2361,40,Male,Student,9.3
2362,16,Female,Data Analyst,5.7
2363,44,Female,Data Analyst,8.4
2364,20,Male,Software Engineer,4.9
2365,42,Female,Marketing Specialist,7.4
2366,38,Male,Student,8.9
2367,16,Male,Software Engineer,3.3
2368,19,Female,Other,8.6
2369,37,Male,Student,6.9
2370,17,Male,Marketing Specialist,7.1
2371,25,Female,Student,6.6
2372,20,Female,Data Analyst,8.9
2373,42,Male,Other,3.3
2374,25,Male,Student,4.8
2375,16,Male,Data Analyst,9.0
2376,37,Female,Marketing Specialist,8.1
2377,21,Male,Data Analyst,3.1
2378,28,Male,Student,6.5
2379,30,Female,Other,6.6
2380,19,Female,Designer,5.7
2381,28,Male,Data Analyst,5.0
2382,39,Female,Student,7.6
2383,35,Female,Designer,4.4
2384,39,Male,Other,8.4
2385,30,Male,Marketing Specialist,8.5
2386,44,Female,Marketing Specialist,5.8
2387,23,Male,Other,4.9
2388,20,Female,Other,4.9
2389,44,Male,Student,6.3
2390,30,Male,Student,7.9
2391,19,Male,Student,5.4
2392,27,Male,Other,7.1
2393,28,Male,Software Engineer,5.6
2394,17,Male,Software Engineer,5.1
2395,42,Female,Designer,3.2
2396,34,Other,Designer,3.0
2397,34,Female,Software Engineer,4.5
2398,19,Female,Other,5.8
2399,19,Male,Other,8.8
2400,41,Other,Designer,8.4
2401,26,Male,Data Analyst,4.8
2402,42,Female,Other,4.7
2403,20,Other,Software Engineer,4.5
2404,35,Female,Student,5.3
2405,26,Other,Other,6.4
2406,25,Female,Other,6.0
2407,23,Male,Data Analyst,4.5
2408,21,Male,Designer,3.9
2409,21,Female,Other,3.1
2410,23,Male,Marketing Specialist,4.0
2411,38,Female,Student,7.8
2412,30,Other,Software Engineer,4.7
2413,41,Male,Marketing Specialist,6.2
2414,29,Female,Designer,7.0
2415,26,Female,Student,9.0
2416,27,Female,Student,9.0
2417,41,Other,Marketing Specialist,8.1
2418,28,Female,Student,3.2
2419,23,Other,Software Engineer,6.9
2420,33,Female,Designer,8.3
2421,40,Male,Other,3.1
2422,16,Male,Student,6.7
2423,30,Female,Designer,8.8
2424,23,Male,Student,6.2
2425,43,Female,Marketing Specialist,3.0
2426,26,Female,Software Engineer,3.1
2427,27,Male,Software Engineer,5.8
2428,27,Female,Designer,4.1
2429,19,Female,Other,7.5
2430,31,Female,Marketing Specialist,7.8
2431,19,Male,Other,4.2
2432,20,Male,Other,9.0
2433,39,Male,Marketing Specialist,6.0
2434,20,Female,Student,4.0
2435,23,Male,Designer,8.2
2436,25,Female,Designer,8.4
2437,32,Male,Data Analyst,7.3
2438,43,Male,Designer,8.8
2439,41,Female,Software Engineer,8.0
2440,24,Female,Student,9.0
2441,37,Male,Marketing Specialist,6.0
2442,34,Male,Designer,8.1
2443,44,Male,Student,9.8
2444,29,Female,Designer,7.9
2445,23,Female,Marketing Specialist,3.8
2446,24,Male,Student,6.5
2447,37,Male,Marketing Specialist,7.0
2448,26,Male,Marketing Specialist,4.2
2449,38,Female,Marketing Specialist,9.5
2450,16,Other,Designer,4.2
2451,29,Male,Data Analyst,4.2
2452,20,Female,Marketing Specialist,9.2
2453,36,Male,Software Engineer,6.2
2454,41,Male,Software Engineer,3.4
2455,29,Female,Student,7.1
2456,19,Female,Data Analyst,7.1
2457,37,Female,Student,3.4
2458,38,Female,Software Engineer,9.6
2459,40,Male,Other,6.7
2460,16,Female,Software Engineer,6.8
2461,37,Male,Student,6.5
2462,38,Female,Marketing Specialist,7.2
2463,34,Male,Other,4.8
2464,23,Female,Software Engineer,5.0
2465,30,Male,Designer,6.5
2466,36,Male,Designer,8.5
2467,30,Female,Student,3.3
2468,24,Male,Other,7.1
2469,36,Female,Student,8.5
2470,24,Male,Marketing Specialist,4.1
2471,25,Male,Marketing Specialist,3.1
2472,35,Male,Student,5.1
2473,40,Male,Data Analyst,7.0
2474,36,Female,Student,3.9
2475,41,Male,Marketing Specialist,5.9
2476,24,Female,Student,6.8
2477,18,Female,Marketing Specialist,7.1
2478,35,Male,Software Engineer,4.9
2479,40,Female,Student,5.7
2480,41,Female,Software Engineer,8.3
2481,26,Female,Student,9.4
2482,21,Male,Data Analyst,8.9
2483,17,Male,Student,6.8
2484,22,Female,Designer,5.8
2485,33,Female,Designer,5.3
2486,42,Female,Designer,3.8
2487,17,Male,Software Engineer,3.7
2488,42,Female,Other,7.7
2489,32,Male,Marketing Specialist,4.8
2490,26,Female,Designer,4.7
2491,42,Male,Data Analyst,9.8
2492,27,Female,Designer,4.3
2493,42,Male,Student,4.0
2494,34,Male,Software Engineer,3.7
2495,37,Female,Other,6.9
2496,39,Male,Student,7.3
2497,40,Male,Other,5.5
2498,22,Male,Student,6.6
2499,35,Female,Student,8.4
2500,21,Female,Student,8.6
2501,36,Male,Student,9.5
2502,39,Female,Marketing Specialist,8.6
2503,16,Female,Software Engineer,6.8
2504,32,Male,Data Analyst,4.2
2505,44,Female,Data Analyst,3.7
2506,26,Female,Data Analyst,3.4
2507,37,Female,Student,7.5
2508,41,Male,Student,8.5
2509,43,Female,Software Engineer,6.5
2510,33,Female,Student,3.4
2511,36,Male,Other,6.6
2512,32,Male,Student,9.4
2513,22,Male,Student,7.1
2514,32,Male,Designer,8.5
2515,35,Female,Designer,8.4
2516,24,Male,Software Engineer,9.3
2517,32,Male,Other,8.2
2518,35,Female,Software Engineer,8.1
2519,37,Male,Software Engineer,4.6
2520,37,Other,Student,3.4
2521,43,Male,Marketing Specialist,6.5
2522,44,Male,Software Engineer,3.8
2523,23,Male,Designer,9.5
2524,32,Male,Marketing Specialist,5.0
2525,22,Male,Student,8.8
2526,16,Female,Marketing Specialist,5.6
2527,28,Other,Data Analyst,5.2
2528,38,Male,Other,9.4
2529,34,Female,Marketing Specialist,5.5
2530,42,Female,Software Engineer,5.7
2531,39,Female,Student,3.7
2532,34,Male,Other,7.6
2533,44,Male,Software Engineer,5.0
2534,32,Male,Other,7.0
2535,28,Female,Designer,7.0
2536,44,Female,Data Analyst,7.9
2537,31,Male,Designer,8.1
2538,23,Male,Software Engineer,6.5
2539,34,Female,Software Engineer,5.3
2540,33,Female,Software Engineer,8.7
2541,16,Other,Student,5.1
2542,29,Female,Data Analyst,6.5
2543,34,Male,Other,5.7
2544,30,Female,Software Engineer,8.8
2545,33,Female,Software Engineer,5.9
2546,17,Male,Other,5.6
2547,37,Female,Designer,7.7
2548,43,Female,Designer,7.1
2549,32,Male,Software Engineer,3.7
2550,33,Female,Student,6.5
2551,21,Female,Student,8.0
2552,34,Female,Designer,9.7
2553,19,Male,Student,7.3
2554,16,Male,Student,5.5
2555,23,Female,Software Engineer,4.5
2556,44,Male,Data Analyst,8.9
2557,38,Female,Marketing Specialist,8.5
2558,22,Female,Marketing Specialist,4.6
2559,18,Male,Software Engineer,4.4
2560,25,Female,Designer,7.9
2561,25,Female,Student,5.1
2562,34,Male,Data Analyst,5.1
2563,29,Female,Other,4.0
2564,17,Female,Student,4.8
2565,43,Female,Software Engineer,5.9
2566,16,Female,Data Analyst,8.0
2567,38,Male,Data Analyst,5.3
2568,38,Female,Designer,5.2
2569,43,Female,Student,4.9
2570,33,Female,Data Analyst,6.3
2571,22,Female,Designer,4.2
2572,44,Male,Student,6.3
2573,23,Female,Designer,7.8
2574,16,Male,Student,3.2
2575,40,Male,Student,3.1
2576,38,Male,Other,3.5
2577,18,Other,Other,6.6
2578,39,Female,Data Analyst,8.8
2579,38,Female,Designer,3.0
2580,42,Female,Other,9.4
2581,44,Female,Student,3.7
2582,23,Female,Other,8.7
2583,37,Female,Student,6.3
2584,40,Male,Data Analyst,7.5
2585,30,Male,Designer,6.5
2586,20,Female,Designer,6.2
2587,18,Female,Marketing Specialist,8.7
2588,34,Male,Designer,8.1
2589,16,Male,Data Analyst,6.3
2590,43,Female,Student,3.8
2591,30,Male,Designer,3.8
2592,23,Female,Marketing Specialist,8.5
2593,17,Other,Data Analyst,6.6
2594,18,Male,Student,6.3
2595,39,Male,Software Engineer,7.6
2596,29,Female,Software Engineer,8.8
2597,39,Female,Student,7.3
2598,29,Female,Other,8.2
2599,26,Other,Designer,8.2
2600,31,Male,Software Engineer,5.4
2601,19,Female,Other,4.9
2602,35,Female,Software Engineer,8.4
2603,20,Female,Student,5.6
2604,37,Male,Designer,9.1
2605,36,Female,Designer,3.5
2606,29,Female,Other,3.4
2607,38,Male,Student,9.3
2608,31,Male,Other,7.4
2609,33,Female,Designer,5.6
2610,22,Male,Designer,8.1
2611,25,Male,Data Analyst,7.6
2612,22,Male,Other,6.6
2613,16,Female,Data Analyst,3.7
2614,38,Female,Student,8.5
2615,36,Female,Student,8.9
2616,34,Male,Software Engineer,4.2
2617,31,Female,Data Analyst,8.8
2618,44,Female,Software Engineer,9.0
2619,34,Female,Marketing Specialist,6.7
2620,19,Female,Student,7.5
2621,44,Male,Student,5.6
2622,43,Female,Marketing Specialist,4.9
2623,33,Male,Marketing Specialist,7.9
2624,17,Female,Designer,8.9
2625,16,Male,Marketing Specialist,7.4
2626,30,Male,Student,6.5
2627,20,Male,Data Analyst,4.1
2628,35,Female,Student,3.4
